1,USER AREA 35,Usagi,
2,1, 1,9,15, 0
3,all

5, 7,3,9, 0,0,0, 0,0, 100, 0,1, 2,2,2, 2


5, 1,5,1, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 3,3,1, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 5,5,1, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 7,7,1, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 9,9,1, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 11,11,1, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 13,13,1, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4

6, 0,3,7, 1,1,1, 0,1, 1
6, 0,0,0, 8,1,8, 0,1, 1

5, 1,9,5, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 1,5,5, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 5,5,5, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 5,9,5, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 9,9,5, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 1,13,5, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 13,13,5, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4

5, 1,5,9, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 3,3,9, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 5,5,9, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 7,7,9, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 9,9,9, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 11,11,9, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4
5, 13,13,9, 0,0,0, 0,0, 100, 0,1, 2,2,2, 4

